id,employee_id,contract_type,start_date,end_date,salary,is_active
20b04153-6a84-4f04-aa29-97ca9255a2f3,emp-373,CDI,2026-04-28T00:00:00,,67804,true
26114560-cb8a-40ec-8fc6-db11f90eb382,emp-374,CDI,2023-09-03T00:00:00,,48686,false
e4230c5d-bfc5-44fd-9c87-3484d67ae6a2,emp-375,CDI,2018-02-02T00:00:00,,46664,true
36a7d3be-345e-476f-a1d6-e9c3c7d93e08,emp-376,CDI,2024-06-22T00:00:00,,71953,true
0335af22-62ff-4ede-925d-649b1e888831,emp-377,CDI,2022-05-18T00:00:00,,42901,true
83d07d52-a318-4a2d-9410-d215a127e10c,emp-378,CDI,2017-01-15T00:00:00,,61163,false
3734fee9-fa99-4eea-828b-4b9f318d2b35,emp-379,CDI,2021-02-05T00:00:00,,73927,true
887616f6-b05b-4085-a70e-4e670244f52e,emp-380,CDI,2023-07-04T00:00:00,,66721,true
0ac37491-49c8-4cd1-85b4-9862dfd357bd,emp-381,CDD,2023-02-13T00:00:00,2023-10-23T00:00:00,32090,false
a1e0561b-0f78-4785-8544-daab15bb8b33,emp-381,CDI,2023-10-24T00:00:00,,63845,true
aa74b74c-c53c-450e-b7ee-e84e2fdd4b54,emp-382,CDI,2024-06-12T00:00:00,,49268,true
2d17e77b-a8d0-4d12-bc82-5fe1438c673b,emp-383,CDI,2018-09-10T00:00:00,,63042,true
6e47ab81-452a-4319-8d34-e804ed6d800d,emp-384,CDI,2023-12-27T00:00:00,,73020,true
f1b52aeb-e473-4aca-96e4-fc238fadb667,emp-385,CDD,2021-01-31T00:00:00,2021-10-30T00:00:00,37946,false
19783a29-d7c7-44fb-88d3-9d7d86bcce18,emp-385,CDI,2021-10-31T00:00:00,,55966,true
306983ff-8cd6-457a-9e1c-c34f399f73bb,emp-386,CDI,2022-05-21T00:00:00,,83992,true
471e5985-1856-437c-bc5c-6114281fd700,emp-387,CDD,2021-02-21T00:00:00,2022-02-04T00:00:00,44587,false
b68e8a67-1b10-44b4-8e25-01a4c51dee42,emp-387,CDI,2022-02-05T00:00:00,,79693,true
c4881909-65eb-4eac-9624-c00a9f098a48,emp-388,CDI,2023-04-16T00:00:00,,87312,false
9ac18b6f-af1f-417b-b391-e6b4d267cd94,emp-389,CDI,2024-02-12T00:00:00,,80863,true
6e6ba07a-e365-4cb4-9a8e-4d28acab6392,emp-390,CDI,2017-02-07T00:00:00,,60195,false
f6a5c80f-544a-4ecb-9d9b-ab5dcfbc54c5,emp-391,CDI,2026-01-14T00:00:00,,61943,true
087ecbac-8599-492c-b757-83aa2c806ea1,emp-392,CDI,2025-01-23T00:00:00,,58314,true
d0f3a223-d902-49ea-9516-8dd179015a7d,emp-393,CDD,2022-01-04T00:00:00,2022-08-16T00:00:00,41712,false
cd5faf6c-fffd-4102-963b-d85cf7fca6ab,emp-393,CDI,2022-08-17T00:00:00,,40262,true
aac0a228-a3f1-4ebc-9853-8c7c0bbb70d6,emp-394,CDD,2025-09-28T00:00:00,2026-08-05T00:00:00,30938,false
e5fe4bac-a14a-4ad8-b786-04dadae5cd74,emp-394,CDI,2026-08-06T00:00:00,,42167,true
066adf9a-a6a2-4dbf-b041-5171d59d921d,emp-395,CDD,2023-05-19T00:00:00,2024-01-28T00:00:00,37601,false
b7d5c6bd-a423-4917-a967-70389924e37f,emp-395,CDI,2024-01-29T00:00:00,,57174,true
39bb17bb-9ee7-4219-81eb-2f4aa311ef0f,emp-396,CDD,2016-06-27T00:00:00,2017-04-14T00:00:00,37287,false
7d48a5f9-77a1-4cfc-a5f7-eadc9d700a64,emp-396,CDI,2017-04-15T00:00:00,,62878,true
9f2ad04d-293f-451a-801d-eaba1776e7ab,emp-397,CDI,2019-06-12T00:00:00,,48975,true
0a108690-58a6-4220-af97-7205d33ac135,emp-398,CDD,2019-09-01T00:00:00,2020-05-13T00:00:00,32563,false
6371931f-635e-4fb1-a2b6-588aba4e8ed0,emp-398,CDI,2020-05-14T00:00:00,,85694,true
aaff857e-d9bb-4073-b286-e86d55c015e2,emp-399,CDI,2017-08-13T00:00:00,,76523,true
285726c6-c2a5-420d-884f-d0c9972d1daf,emp-400,CDI,2017-02-26T00:00:00,,53295,true
b200d564-56a4-4bce-899a-b03cca659f42,emp-401,CDD,2026-04-30T00:00:00,2027-01-12T00:00:00,41286,false
29c76d71-fa54-4834-8f91-e3f9f6110c33,emp-401,CDI,2027-01-13T00:00:00,,50809,true
4b70847e-65fd-406e-bcac-1c1fd4e717c2,emp-402,CDI,2020-06-14T00:00:00,,73767,true
f56c326e-3eaf-452b-909a-46a11a1f5764,emp-403,CDI,2019-03-31T00:00:00,,64271,true
957361e8-f2bc-4bcf-afa0-a5028cf3be68,emp-404,CDI,2019-02-07T00:00:00,,63163,true
e73b3db7-eaf6-45a7-9407-aed17b24c672,emp-405,CDD,2025-12-13T00:00:00,2026-10-31T00:00:00,30933,false
a2a30610-0b86-4209-bae9-eca014d59b99,emp-405,CDI,2026-11-01T00:00:00,,69787,false
d60fcdd8-6622-442e-b003-8f141826c287,emp-406,CDI,2021-04-28T00:00:00,,55547,true
06bb81f4-37e7-48ba-b452-3fe1de6d7474,emp-407,CDI,2021-01-01T00:00:00,,54231,true
f71b4f1b-d10c-4aa5-879e-ec34f7c96bc0,emp-408,CDI,2024-08-08T00:00:00,,43830,true
00332a77-2e8c-42b6-a751-a1d597696766,emp-409,CDD,2023-07-20T00:00:00,2024-03-02T00:00:00,35336,false
b20945df-ef9e-4255-95d6-cbd7cb622359,emp-409,CDI,2024-03-03T00:00:00,,48592,true
7eab39ea-0f15-4f1a-bf9c-abb232078bae,emp-410,CDD,2018-11-10T00:00:00,2019-08-31T00:00:00,40467,false
6be5e64b-d3c8-40d5-b965-2f8126596ac7,emp-410,CDI,2019-09-01T00:00:00,,65342,false
f995c573-dddc-4f26-9b50-093710fcf044,emp-411,CDI,2022-11-12T00:00:00,,84902,true
3fbc4ed9-4575-4891-94fe-8101d50c72d5,emp-412,CDI,2021-03-12T00:00:00,,58369,true
36b3f37e-dcf0-48e5-a765-ffe6d40bd4a7,emp-413,CDI,2025-06-29T00:00:00,,81791,false
447507d3-cbf9-4a23-85a5-ec8f02e68a5b,emp-414,CDI,2026-05-04T00:00:00,,89107,true
bb39d7d5-cc57-43fe-981d-504c9342cf99,emp-415,CDI,2018-01-09T00:00:00,,70702,true
01bd65f7-bf81-41ce-bb60-d65f4b044707,emp-416,CDI,2020-09-17T00:00:00,,83920,true
01549b88-09f7-45c6-82f5-ba645cd98604,emp-417,CDI,2020-10-04T00:00:00,,44623,true
1134e8a2-7441-4c4c-812b-c9eff2840617,emp-418,CDI,2021-07-08T00:00:00,,54265,true
add8cea5-bbeb-44cb-89bb-e61f03761e47,emp-419,CDI,2023-11-20T00:00:00,,53447,true
8006c5fc-65a9-4e54-b966-b85ae68f2490,emp-420,CDD,2024-08-09T00:00:00,2025-02-25T00:00:00,33712,false
3b5fe3e9-3c97-4381-b56a-5ef7818d92ee,emp-420,CDI,2025-02-26T00:00:00,,52676,true
51092b9c-b225-4d07-9e4e-ff2103742d42,emp-421,CDI,2023-06-23T00:00:00,,54105,true
8ad95e1c-e45b-4837-a86e-5a75b4f80122,emp-422,CDD,2021-04-20T00:00:00,2021-10-25T00:00:00,44581,false
a7900c4a-ce60-43e8-ab7c-08e0a2dc77f0,emp-422,CDI,2021-10-26T00:00:00,,60701,false
00bbb47e-dd01-47a8-913c-99d21af7d459,emp-423,CDI,2019-02-26T00:00:00,,82682,true
d74956f6-a70a-4961-a866-399d2475e49d,emp-424,CDD,2020-08-13T00:00:00,2021-05-07T00:00:00,37393,false
3646eafb-e560-4741-81e3-6d030caa77d1,emp-424,CDI,2021-05-08T00:00:00,,55091,true
5679cb9a-5bbd-4f57-adfa-e7c1bc5b2404,emp-425,CDI,2023-12-05T00:00:00,,59117,true
8f083fb3-2bf0-4e9c-bfa5-678e784cf8d9,emp-426,CDI,2018-09-07T00:00:00,,62351,false
86d13aa5-d8af-4e64-a660-3b2afcd79b63,emp-427,CDI,2024-07-28T00:00:00,,81136,false
df267db2-9ed2-48a0-8fe1-32e7622fbdd1,emp-428,CDD,2017-07-17T00:00:00,2018-06-14T00:00:00,39164,false
081e1796-cbbd-4887-83c4-2655ba02d5f0,emp-428,CDI,2018-06-15T00:00:00,,79248,true
327b191f-bc14-4603-a112-4df9884d2d2b,emp-429,CDI,2019-12-22T00:00:00,,70971,true
dc4e678d-6e9b-41e0-a4ae-02305edaafd0,emp-430,CDD,2025-05-31T00:00:00,2026-05-07T00:00:00,37660,false
1edd68f1-2878-49f5-b833-57e6913e4104,emp-430,CDI,2026-05-08T00:00:00,,65575,true
757402f5-8d9f-483b-98be-bddb9f5038a5,emp-431,CDD,2019-11-13T00:00:00,2020-09-04T00:00:00,38518,false
291e10e0-7c1e-4849-a9af-b9fefa97ee78,emp-431,CDI,2020-09-05T00:00:00,,81246,true
9344f8e8-5c27-4546-b7c9-d4b572831aa6,emp-432,CDI,2024-12-17T00:00:00,,63915,true
c40d5c9c-c12b-43f9-be28-323f3985fd1c,emp-433,CDI,2026-01-23T00:00:00,,58977,false
6d1d56c0-537f-4c96-96ed-15d14a15a604,emp-434,CDI,2019-01-01T00:00:00,,55204,false
5004991f-7621-4ad1-9d51-c6415c07fda6,emp-435,CDI,2025-05-29T00:00:00,,89766,false
72949d76-2522-4082-8487-b8314ddba935,emp-436,CDD,2018-04-28T00:00:00,2018-11-10T00:00:00,44751,false
d9ea1483-4ac5-4633-9a7b-ff83a0a98bda,emp-436,CDI,2018-11-11T00:00:00,,86728,true
6842ab1a-835e-4bab-992d-87942688d640,emp-437,CDD,2021-09-15T00:00:00,2022-03-22T00:00:00,44306,false
bcc1017c-c09c-4f32-a616-6789fe5d4550,emp-437,CDI,2022-03-23T00:00:00,,88866,true
6f4f80c3-888e-4e1f-97db-c30c267f5be0,emp-438,CDI,2022-06-06T00:00:00,,46473,true
8bf87e66-df14-4d57-a375-0c9ea467e644,emp-439,CDD,2025-08-18T00:00:00,2026-04-08T00:00:00,42394,false
a56e7db8-03db-492f-90ee-0fb7e5688cbf,emp-439,CDI,2026-04-09T00:00:00,,85355,true
c5a05e6c-68c5-4933-887b-1daf2f3076b0,emp-440,CDI,2018-12-12T00:00:00,,47489,true
d638c309-7789-4c8c-9c20-490b5fc10b27,emp-441,CDI,2020-04-24T00:00:00,,72858,true
4b7fe9ad-d311-4a9a-89af-1e1aecf2299d,emp-442,CDD,2025-02-27T00:00:00,2025-10-31T00:00:00,35330,false
dbba1881-26b3-4dc5-baef-7ce210062017,emp-442,CDI,2025-11-01T00:00:00,,67416,true
5c78391b-5c61-4b33-aa4b-e9a29362796f,emp-443,CDD,2019-07-13T00:00:00,2020-04-15T00:00:00,30832,false
f01d1a64-42d9-4b6a-92be-94a50a4d4d23,emp-443,CDI,2020-04-16T00:00:00,,60500,false
c6160168-585f-4f68-9985-81a0e2fe84b1,emp-444,CDI,2019-10-15T00:00:00,,45034,true
b81807f6-4313-46a4-a606-a053cab241c7,emp-445,CDD,2017-05-27T00:00:00,2018-02-21T00:00:00,30291,false
c4ba2a65-8e82-438d-afbd-9b21a8a0f849,emp-445,CDI,2018-02-22T00:00:00,,61338,true
984a3c92-ec82-4ff1-b218-e060454fb5e6,emp-446,CDD,2024-11-05T00:00:00,2025-10-27T00:00:00,43860,false
e559a003-e1e0-4679-b44a-465be0a47ae3,emp-446,CDI,2025-10-28T00:00:00,,68724,false
61cafaa8-b4a4-4f84-91e5-eb1a09e38568,emp-447,CDD,2020-06-12T00:00:00,2021-06-12T00:00:00,34877,false
aa096153-e86f-494e-98bb-dd5d0d5126b8,emp-447,CDI,2021-06-13T00:00:00,,81074,true
f7e27c00-79d0-464a-9bb4-4ae5c4cab893,emp-448,CDI,2024-06-17T00:00:00,,65690,true
d14872fb-b540-4d6d-a1ef-b57952c96941,emp-449,CDI,2019-08-30T00:00:00,,54265,true
c305577f-af55-4aa4-a464-1f7377bc02a8,emp-450,CDD,2025-12-29T00:00:00,2026-09-20T00:00:00,31494,false
749636a1-b081-4933-9264-bdc406db84cd,emp-450,CDI,2026-09-21T00:00:00,,80602,true
36450c46-54f4-4e46-8d16-8a4216e74369,emp-451,CDD,2021-09-04T00:00:00,2022-03-17T00:00:00,32413,false
6b739800-2041-478c-b65e-e70301dc9ede,emp-451,CDI,2022-03-18T00:00:00,,86692,false
ef550eb9-9ec0-4fce-8b80-abeca0ba3b2c,emp-452,CDI,2018-04-10T00:00:00,,87509,true
ee8e3162-0855-4d26-812b-8c0f8100dbb5,emp-453,CDI,2022-07-24T00:00:00,,78115,true
22ce4bba-ffbb-430c-b006-45a25f35b261,emp-454,CDI,2019-02-17T00:00:00,,71161,false
50ffd308-6e57-4d01-8f19-b42e9f15d145,emp-455,CDD,2022-11-04T00:00:00,2023-07-08T00:00:00,44926,false
70d836e4-d979-42f7-9b2a-d86530f40066,emp-455,CDI,2023-07-09T00:00:00,,78277,true
9e9bc614-3247-492c-bc46-51e599491c3f,emp-456,CDI,2021-04-24T00:00:00,,83124,false
d807324d-ec85-4e20-9a68-c9d0429cdd0b,emp-457,CDD,2025-07-16T00:00:00,2026-06-10T00:00:00,38370,false
6db48a76-75a7-4e40-bc43-b6280ce7faf9,emp-457,CDI,2026-06-11T00:00:00,,65135,true
b7a5d6b3-ce05-4306-9d43-3abfa94fd203,emp-458,CDI,2022-10-25T00:00:00,,79964,true
5e7457b7-eecc-4976-bdda-cb7d43e21f99,emp-459,CDD,2023-04-27T00:00:00,2024-04-11T00:00:00,30874,false
90ea8438-5614-465f-bd21-237cdc6818e8,emp-459,CDI,2024-04-12T00:00:00,,51132,true
fd8025eb-79a2-4eee-8773-81dfb8731bb0,emp-460,CDI,2018-09-19T00:00:00,,46965,true
1f84e87b-f12b-4929-9284-cedfcb1fe925,emp-461,CDI,2024-07-16T00:00:00,,71000,true
595ffbcd-3937-4280-89ca-abc1ada5a9d4,emp-462,CDI,2024-10-05T00:00:00,,66786,true
b86668bb-75cb-4571-8258-8e14022ccfa3,emp-463,CDD,2017-06-01T00:00:00,2018-04-24T00:00:00,42309,false
1cf1854c-c8f9-470a-ba66-328eec3dc372,emp-463,CDI,2018-04-25T00:00:00,,51452,true
3aa4d49c-1ebe-40b3-a946-5c0b509e9f8b,emp-464,CDD,2020-06-20T00:00:00,2021-04-15T00:00:00,42125,false
46204142-b2cd-4eef-95e4-6a312b8d024f,emp-464,CDI,2021-04-16T00:00:00,,85690,true
19d2fa2e-cec8-4026-9c14-d0c5e53392cc,emp-465,CDI,2021-05-07T00:00:00,,77793,true
df961274-1256-417e-a0ea-15b6ff230b55,emp-466,CDI,2018-03-22T00:00:00,,69600,true
8fbdfbd3-74e3-49e7-8254-378a093ae12e,emp-467,CDI,2025-04-11T00:00:00,,58032,true
4b453b71-b686-47fe-9bd3-0f920aa8c3f1,emp-468,CDD,2016-09-01T00:00:00,2017-03-19T00:00:00,33842,false
0b041112-79a3-428b-97df-ff4e984551d2,emp-468,CDI,2017-03-20T00:00:00,,69598,false
d6e7d3ea-903a-4be9-87c3-41116c9ee524,emp-469,CDI,2023-07-23T00:00:00,,53174,true
8fb1065c-edef-4186-a37c-3f0e1f63962d,emp-470,CDI,2024-11-18T00:00:00,,41016,true
06b6be71-d08a-40c6-a458-b2ece69af052,emp-471,CDI,2017-02-14T00:00:00,,64423,true
0a6ddf02-8451-4141-a9bc-9e7706652499,emp-472,CDI,2018-06-15T00:00:00,,52576,true
aca6bedb-93aa-45c4-a299-79081dda72c6,emp-473,CDI,2022-06-30T00:00:00,,50254,true
0966c3b2-0455-4ef0-8d4a-f88e3b0afda5,emp-474,CDI,2020-03-10T00:00:00,,68881,true
c4c98ab0-40d7-4c5e-b642-0aaf7b91a20b,emp-475,CDD,2022-06-02T00:00:00,2023-04-23T00:00:00,35505,false
ebcc28fa-81af-47e6-b20d-28d17ee33806,emp-475,CDI,2023-04-24T00:00:00,,83037,false
859806aa-8435-4a02-9134-2c33025bc7d1,emp-476,CDI,2024-10-08T00:00:00,,84091,false
7abb176f-d37e-4ba7-92d0-b455264c8629,emp-477,CDD,2020-03-16T00:00:00,2021-01-28T00:00:00,37655,false
e4c1dab4-c404-44ad-925d-da35f2ed8627,emp-477,CDI,2021-01-29T00:00:00,,71724,false
5931b273-5891-4704-a575-733d5bdca347,emp-478,CDI,2021-05-27T00:00:00,,64758,true
4debafbe-a566-430e-91a2-2664e337a589,emp-479,CDD,2021-04-07T00:00:00,2022-02-13T00:00:00,40559,false
690a40d2-66ae-4a85-9730-8c86a16e0eb7,emp-479,CDI,2022-02-14T00:00:00,,54666,true
316d22a3-cedb-490a-b609-4a3308680486,emp-480,CDI,2018-03-13T00:00:00,,46212,true
2e25aba0-4f90-467d-8694-bc211a6f2351,emp-481,CDD,2017-08-01T00:00:00,2018-06-22T00:00:00,32828,false
654e4cc8-72b0-413e-80a7-dc932ac7c66e,emp-481,CDI,2018-06-23T00:00:00,,73536,true
505a87c8-f433-4724-8467-719f45b175bb,emp-482,CDD,2023-11-02T00:00:00,2024-09-11T00:00:00,35006,false
0325de86-5109-4f96-acd4-d2a4f498b976,emp-482,CDI,2024-09-12T00:00:00,,65896,true
fb274318-1320-4fa4-ba1f-f22e512c2ba6,emp-483,CDD,2026-06-04T00:00:00,2027-01-05T00:00:00,44553,false
1facb5fd-e4cd-45d7-855f-c8baea0a5609,emp-483,CDI,2027-01-06T00:00:00,,61310,true
1182c054-627e-42f5-ad9c-f45bd9bef55b,emp-484,CDI,2018-11-05T00:00:00,,72089,true
394fc7aa-c8ed-4e75-ac3f-ced8e40dc28e,emp-485,CDI,2020-09-14T00:00:00,,53550,true
db665ebe-0030-4a49-9969-42f716cb5419,emp-486,CDI,2026-05-26T00:00:00,,71939,false
51c48e81-9b58-407e-b591-d4242ea675f5,emp-487,CDD,2020-04-09T00:00:00,2021-03-14T00:00:00,43536,false
13af4287-8019-4b73-801a-76f1646ad48e,emp-487,CDI,2021-03-15T00:00:00,,71258,true
bf70c79d-58dc-49fe-a46b-2487cff00457,emp-488,CDD,2025-04-18T00:00:00,2025-12-04T00:00:00,43848,false
ce713b1f-4706-41a0-b46f-2e7457339991,emp-488,CDI,2025-12-05T00:00:00,,86565,true
80f16345-bbea-40b3-8a83-caf2a4f37502,emp-489,CDI,2016-07-27T00:00:00,,88756,false
0e393043-0574-4509-a2ed-057b0f38597c,emp-490,CDI,2024-07-24T00:00:00,,62818,false
84c5e028-8b73-43d6-995e-e40e12e36c56,emp-491,CDI,2016-12-16T00:00:00,,85778,true
0652eaa7-edc2-45e2-9808-e95320b07f7c,emp-492,CDI,2023-04-11T00:00:00,,74360,true
57ab8d44-d972-49c2-aa2f-191c479b890c,emp-493,CDI,2024-05-24T00:00:00,,56930,true
d15331b9-86d4-48ec-a62a-a0356f79cab7,emp-494,CDI,2019-04-23T00:00:00,,45367,true
6d51f329-b02d-4070-8a98-01ba723ee0df,emp-495,CDI,2019-11-03T00:00:00,,84903,true
64b3a5ba-869d-4eb0-bf0b-7ccb68471bfb,emp-496,CDI,2022-07-07T00:00:00,,84716,true
dd09fea4-6c30-48fc-9a66-a52bceb71500,emp-497,CDI,2022-09-22T00:00:00,,61673,false
8e6fd670-9007-496c-99f6-0fc80285241e,emp-498,CDI,2023-08-31T00:00:00,,64082,true
32dce842-8ec5-42f3-a960-7e9abe23711a,emp-499,CDI,2021-04-21T00:00:00,,49807,true
1c66335c-1cff-42bd-b73a-387e2bc7ae66,emp-500,CDD,2016-10-23T00:00:00,2017-07-22T00:00:00,31176,false
5122079d-e2ad-47d8-9f8b-d6220bae5819,emp-500,CDI,2017-07-23T00:00:00,,82143,false
